Latitude,Longitude,DC
50.18,-74.99,85.3814
50.18,-74.99,83.97573
50.18,-74.99,76.11485
50.18,-74.99,86.38088
50.18,-74.99,98.21931
50.18,-74.99,81.34442
50.18,-74.99,81.62063
50.18,-74.99,89.01769
50.18,-74.99,89.43837
50.18,-74.99,94.87284
50.18,-74.99,92.42961
50.18,-74.99,73.85644
50.18,-74.99,87.61847
50.18,-74.99,85.23002
50.18,-74.99,93.8255
50.18,-74.99,87.39987
50.18,-74.99,82.10318
50.18,-74.99,82.44113
50.18,-74.99,86.70852
50.18,-74.99,79.12064
50.13,-74.95,75.126
50.13,-74.95,84.10909
50.13,-74.95,92.71064
50.13,-74.95,83.89218
50.13,-74.95,76.67288
50.13,-74.95,87.10514
50.13,-74.95,86.17001
50.13,-74.95,85.72203
50.13,-74.95,90.91972
50.13,-74.95,86.32628
50.13,-74.95,85.29651
50.13,-74.95,84.01492
50.13,-74.95,75.9857
50.13,-74.95,86.3487
50.13,-74.95,97.8047
50.13,-74.95,80.98094
50.13,-74.95,81.64354
50.13,-74.95,88.80621
50.13,-74.95,88.94799
50.13,-74.95,94.43302
50.13,-74.95,91.54139
50.13,-74.95,73.87947
50.13,-74.95,87.40191
50.13,-74.95,85.10342
50.13,-74.95,92.7787
50.13,-74.95,87.47713
50.13,-74.95,82.11631
50.13,-74.95,82.469
50.13,-74.95,86.50892
50.13,-74.95,78.914
50.14,-74.96,75.14536
50.14,-74.96,84.57534
50.14,-74.96,92.6243
50.14,-74.96,84.23649
